Data,name,mobile,sentiment_score
"🇬🇧Not all storms come to disrupt your life, some come to clear your path

همه ى طوفان ها نميان كه تو رو متلاشی كنن. بعضی هاشون ميان كه مسيرت رو پاک كنن

GN🖤

@proxytweetbio",5372600484,2024-01-28 19:48:03+00:00,0.5
"‼️ America is not looking for war with Iran

🔹 Charles Brown, the head of the joint staff of the United States Army: 
America is not looking for war with Iran;  If there is a wider conflict with Iran, we will respond.

We are sure that we have the ability to respond in the event of a wider conflict.

If we have to enter into a wider conflict, we must act with caution.

🔹 Our goal is to deter and at the same time protect the American forces, not to enter into a large-scale conflict and full-scale war - IRNA",6594475443,2024-01-28 19:47:33+00:00,0.5091743119266054
Look @ this guy’s mouth how he is twisting his mouth to give importance of the attack,6594475443,2024-01-28 19:47:14+00:00,0.47368421052631576
B1o chat uxleli kmin kirasa🌚💋,6967251497,2024-01-28 19:32:27+00:00,0.5
Севгим кистади пла😕💔,6967251497,2024-01-28 19:29:40+00:00,0.5
"UzDoN TJ MINUSLAR
DUSLAR LAK BOSAMZ
👇👇👇👇👇👇👇👇",2077246030,2024-01-28 19:28:46+00:00,0.5
"__Kim telegram nomer oladi spamsz nomerlar

Jonli obunachilar ham qoshamiz__",6633387009,2024-01-28 19:25:57+00:00,0.5
"__Kim telegram nomer oladi spamsz nomerlar

Jonli obunachilar ham qoshamiz__",6633387009,2024-01-28 19:25:55+00:00,0.5
Савишелик💋❤️,6967251497,2024-01-28 19:21:45+00:00,0.5
"Proxy connect 


https://t.me/proxy?server=94.130.232.214&port=8580&secret=FgMBAgABAAH8AwOG4kw63Q%3D%3D



https://t.me/proxy?server=94.130.232.214&port=8580&secret=FgMBAgABAAH8AwOG4kw63Q%3D%3D


https://t.me/proxy?server=94.130.232.214&port=8580&secret=FgMBAgABAAH8AwOG4kw63Q%3D%3D


https://t.me/proxy?server=94.130.232.214&port=8580&secret=FgMBAgABAAH8AwOG4kw63Q%3D%3D


https://t.me/proxy?server=94.130.232.214&port=8580&secret=FgMBAgABAAH8AwOG4kw63Q%3D%3D


https://t.me/proxy?server=94.130.232.214&port=8580&secret=FgMBAgABAAH8AwOG4kw63Q%3D%3D


@proxytweetbio",5372600484,2024-01-28 18:57:14+00:00,0.5
Join,5372600484,2024-01-28 18:49:36+00:00,0.5
"Gonna be ok:)

@proxytweetbio",5372600484,2024-01-28 18:48:09+00:00,0.5
"We congratulate 3 American soldiers who have met ""The Promised Drone"" in Jordan 🇺🇸🇮🇱🐖

[Telegraph Page](https://telegra.ph/Resistance-Movement-Part-2-01-17)",-1001666243069,2024-01-28 17:44:18+00:00,0.54
"في عِزةٍ تتبَخترُ☝🏻💚!
#طوفان_الاقصى
#أبناء_القضية",1761021682,2024-01-28 17:37:30+00:00,0.5
Membersgram uchun coin sotiladi 1k 3000 dan oladiganlar lichkamga yozilar,6877632718,2024-01-28 17:28:20+00:00,0.5
**T.me/GodBlessPalestine** 🇵🇸,169657243,2024-01-28 17:00:57+00:00,0.5
"⚡️Biden:
America's heart is heavy with the killing of 3 soldiers in the attack on our forces in northeastern Jordan.

@AIQUDSNOW
@BUBAIDATALKS",-1002129709757,2024-01-28 16:58:35+00:00,0.46296296296296297
"⚡BREAKING NEWS
3 US soldiers killed, 25 wounded in drone strikes on a base in Jordan near the Syrian border

@AIQUDSNOW
@BUBAIDATALKS",-1002129709757,2024-01-28 16:53:08+00:00,0.48
"⚡Our packages are volcanoes in your bodies that ignite

@AIQUDSNOW
@BUBAIDATALKS",-1002129709757,2024-01-28 16:47:18+00:00,0.5
"Scenes of the zionist Evo Max 4T drone, which was shot down by the Mujahideen Brigades in southern Gaza with the appropriate weapons.
—
Notes:
0:18 - 
Weapon: BKC
Caliber of round: 7.62x54
Range: 1800 meters
Features of the machine gun: High rate of fire and powerful penetration.
Effective against low altitude aircraft.

0:54 - 
Reconnaissance drone: EVO MAX 4T
Used in creating three-dimensional flight paths.
Equipped with a laser finder for high precision coordinate determination.
Fitted with a high-resolution thermal imaging camera.
Contains a GPS device.

Join with us 
@hamasvsisraell 
@hamas_israel_war_update",6979858004,2024-01-28 16:43:57+00:00,0.5138888888888888
"**This beautiful French Doctor will tell you how the American & European evil Zionist Christians are bullying everyone in the World with their bombs & missiles. 💣 

God Bless Iran, Yemen & Hezbollah. Shia Muslims are the Real Heroes🙏🏻
**T.me/ExposingZionist 
T.me/SatanicJew",169657243,2024-01-28 16:39:27+00:00,0.5
"**https://t.me/P_A_D_I_SH_A_X/s/58****

Mp3 kimda bor busa tawab berila pliz❤️**",5874420821,2024-01-28 16:37:29+00:00,0.5
"**https://t.me/P_A_D_I_SH_A_X/s/58****

Mp3 kimda bor busa tawab berila pliz❤️**",6310730857,2024-01-28 16:36:29+00:00,0.5
"**#Reminder**** ✍️ :

9 out of 10 people in Gaza don't eat everyday - This is forced starvation by Israel.


⚡️⚡️ Don't Stop talking about Palestine 🇵🇸 and Yemen 🇾🇪

🔻 ****@MuslimResistance****
🔻****@MuslimResistanceGC****
🔻 ****@RedArrowResistance**",5888626295,2024-01-28 16:33:29+00:00,0.49295774647887325
"This doesn't proof anything, nothing is down!",462576330,2024-01-28 16:27:37+00:00,0.5
Ameen ya Allah rabb 🤲🇵🇸,6774474586,2024-01-28 16:16:08+00:00,0.5
"Ya Allah, Oh pillar of the One who has no pillar. Oh, Protector of the weak and Savior of the perishing.

Oh Great Hope, Oh Mighty, Oh Mighty, Oh Mighty Allah, we complain to You of our weakness and lack of resourcefulness.

Ya Allah, we ask You, Ya Alla,  give relief to those calling for help and safety to those who are afraid. 

Help the people of Gaza,  Ya Allah, help the people of Gaza, Ya Allah, help the people of Gaza, Ya Allah, remove their distress, Ya Allah, hasten their relief. 

Ya Allah, bring peace between their hearts and unite the world to the truth, Oh Lord of the worlds.

Ya Allah help the people of Yemen.

Ya Allah help the people of Iraq.

Ya Allah help the people of Lebanon.

Ya Allah help the people of Syria.

As they help the people of Palestine.

Ya Allah, Oh Possessor of Majesty and Honour, Oh Ever-Living, Oh Sustaining, Oh Most Friendly, Oh Most Kind, Oh Possessor of the Glorious Throne, Oh Originator, Oh Restorer, Oh Effective of what He wants. 

Ya Allah, we ask You to have mercy on the people of Gaza.

Ya Allah, grant them Your support. 

Ya Allah, shade them with clouds and shade them with Your angels and Your mercy.

Ya Allah, and shade them with Your Forgiveness and Your Compassion. 

Ya Allah, relieve their burdens and strengthen their hearts.

Ya Allah, grant them warmth, peace, security, and safety.

Ya Allah, send patience to them, make their feet firm, and bestow upon them the blessings of safety, security, and faith.

Ya Allah, put light in their hearts, light in their hearing, light above them, and light below them, and light on their right and light on their left.

Ya Allah!
Ya Allah!
Ya Allah!

Oh, Strong, Oh Kind, Oh Supporter of the oppressed and Oh Guardian of the Believers. 

Help the oppressed people of Palestine, Yemen, Lebanon, Iraq, Syria, Sudan, and the Congo. Help all oppressed people everywhere.


We ask You for Your Mercy and Forgiveness,  Your Generous Presence, and Benevolence to accept our martyrs and heal their wounded.

May Allah have mercy on the bereaved mothers, the widowed wives, the kneeling elderly, and the orphaned children.

Who is their Protector but You, who is their supporter but You, who is merciful to them but You, and who is their representative but You.

Ya Allah, strike the oppressors with Your Might. Expel from Gaza, the infidels and enemies of Your religion Islam and those who want to destroy Masjid Al Aqsa and those who would want to destroy Masjid Al Haram.

Ya Allah, disperse the oppressors and divide them from uniting.

Ya Allah, whoever wants division and hostility towards Gaza and Palestine, Ya Allah, tear them all apart. Ya Allah, bring them to account in numbers, destroy their plots, and do not leave any of them behind.

May Allah’s blessings and peace be upon our Prophet Muhammad ‎ﷺ and his family and companions.",6047192430,2024-01-28 16:15:26+00:00,0.48846787479406917
"#Watch.. The shelling of the Zionist forces on foot on the front lines in the central region with mortar shells #Al-Aqsa_Flood

@MuslimResistance
@MuslimResistanceGC",5888626295,2024-01-28 16:14:41+00:00,0.5
"Because they think they can wait 30 days before doing anything. Plus, they said they wouldn't anyway.",6047192430,2024-01-28 15:56:46+00:00,0.5
"Now if only we could shut down their nuclear station. Yes, they have.",6047192430,2024-01-28 15:55:12+00:00,0.5
"No it's not good, because he said he doesn't see any sign of genocide. Is he blind!? Is he heartless!?
I'm sure that he must be both.",6047192430,2024-01-28 15:51:33+00:00,0.47297297297297297
,-1001950217998,2024-01-28 15:45:03+00:00,0.0
"**🟡****The International Airport of azrael is down ****🍌****Round 2 [Ben Gurion down
****🔥****System service down 
****🔥****Service down 
****🔥****network systems down**
.....
**DARKMETA LEADER**👄",-1001950217998,2024-01-28 15:45:02+00:00,0.5
"✍️ [ICJ interim ruling fails to stop or slow down Israel’s killing machine in Gaza](https://www.presstv.ir/Detail/2024/01/28/719044/icj-ruling-fails-stop-slowdown-israeli-killing-machine-gaza)

☄️Two days after the ICJ issued a ruling ordering Israel to prevent all acts of genocide in Gaza, the regime forces continue to kill Palestinians and bomb their houses and tents.

@MuslimResistance
@MuslimResistanceGC
@RedArrowResistance",5888626295,2024-01-28 15:29:04+00:00,0.4523809523809524
"⚡The shelling of the Zionist forces on foot on the front lines in the central region with mortar shells Al-Aqsa_Flood

@AIQUDSNOW
@BUBAIDATALKS",-1002129709757,2024-01-28 15:26:42+00:00,0.5
"Los niños palestinos en gaza en el mundo !!!!!
La cruel realidad de niños pequeños en gaza !!!!!
Este es el mundo donde hay humanidad?
Donde hay bondad ?
Donde hay misericordia a un niño
Donde los alimentos son primero para un niño?
Donde no se le niega ningún alimento a niños ?
Palestinian children in Gaza in the world!!!!!
The cruel reality of young children in Gaza!!!!!
This is the world where there is humanity?
Where is goodness?
Where there is mercy for a child
Where do you eat them?

أطفال فلسطين في غزة في العالم !!!!!
الواقع القاسي للأطفال الصغار في غزة !!!!!
هذا هو العالم حيث توجد الإنسانية؟
أين الخير؟
حيث توجد الرحمة للطفل

أين تأكلهم؟

The world is cruel 💔🇵🇸
@impalestineinocentchildren💔🇵🇸",-1001666243069,2024-01-28 15:16:20+00:00,0.4968152866242038
"Displaced Palestinian children wait to get food at one of the shelters in the northern of Gaza.

@MuslimResistance
@MuslimResistanceGC",5888626295,2024-01-28 15:16:15+00:00,0.4772727272727273
,462576330,2024-01-28 15:05:23+00:00,0.0
thank you very much friend 😊,2024491846,2024-01-28 15:05:03+00:00,0.5833333333333334
"Use[ this](https://perchance.org/image-generator-professional)
Just double-check because sometimes it generates a profile with 3 hands or 6 fingers or maybe worse 🥴",462576330,2024-01-28 15:03:39+00:00,0.46296296296296297
sure why not :),2024491846,2024-01-28 15:00:44+00:00,0.5
Do you want to generate AI images for free?,462576330,2024-01-28 14:57:23+00:00,0.55
👊 **T.me/ExposingZionist** 👊,2024491846,2024-01-28 14:55:32+00:00,0.5
"**This is how you know: 
“JEWS ARE THE DEVIL”
****T.me/ExposingZionist**  **

Everyone of these Rats come from different Countries, Nationalities & Races to Occupied Palestine to Kill Women & Children!
****T.me/GodBlessPalestine****

IDF Rats 🐀 Hamas Killed Last Week. ****T.me/SatanicJew**** **🥰",169657243,2024-01-28 14:47:46+00:00,0.4794520547945205
"⚡ Putin as UK Prime Minister?

The poll ""Choose your Prime Minister of UK"", conducted by David Kurten, the leader of the British Heritage Party, ended with an unexpected result: 87% of netizens would like to see Putin as the Prime Minister of the United Kingdom.

To the great regret of the British, Vladimir Putin is devoted to Russia 🇷🇺

@AIQUDSNOW
@BUBAIDATALKS",-1002129709757,2024-01-28 14:47:31+00:00,0.5
"https://t.me/share_on_bot?start=81fc4bbed24dd614

Read and get a chance to earn $tREAD and $TON! 
Get Ready: Read, Share, and Earn with ShareON",1605780038,2024-01-28 14:45:03+00:00,0.5172413793103449
"**This is where the Jew Devils come from, Eastern Europe!
****T.me/SynagogueOfSatans** 😈",169657243,2024-01-28 14:32:52+00:00,0.5
"Iymonli insofli admin(ka) lar uchun 
Xurmat 1 chi òrinda 🔥

https://t.me/+vJ_-OlAkIl84YzJi
https://t.me/+vJ_-OlAkIl84YzJi
https://t.me/+vJ_-OlAkIl84YzJi
https://t.me/+vJ_-OlAkIl84YzJi",6052663717,2024-01-28 14:27:40+00:00,0.5
"⚡CIA set to meet officials from Israel, Qatar and Egypt in Paris.

There was a discussion with Joe Biden, the Egyptians and the Qataris on Friday that seemed to suggest that there was enough to form a sort of framework agreement that would allow  William Burns, who is the head of the CIA, to be dispatched to Paris.

The idea would be that there would be up to a two-month ceasefire and in that time all the captives currently being held in Gaza would be released in exchange for a significant number of Palestinian prisoners being held in jails in Israel. Many of them have been held for several months and in some cases years without any actual charges being laid against them.

@AIQUDSNOW
@BUBAIDATALKS",-1002129709757,2024-01-28 14:13:24+00:00,0.4962962962962963
"**Germany has fallen...

⚡️⚡️ Don't Stop talking about Palestine 🇵🇸 and Yemen 🇾🇪

🔻 ****@MuslimResistance****
🔻****@MuslimResistanceGC****
🔻 ****@RedArrowResistance**",5888626295,2024-01-28 14:12:43+00:00,0.4895833333333333
"**The tents of displaced people in Rafah were flooded; Due to the rain.

⚡️⚡️ Don't Stop talking about Palestine 🇵🇸 and Yemen 🇾🇪

🔻 ****@MuslimResistance****
🔻****@MuslimResistanceGC****
🔻 ****@RedArrowResistance**",5888626295,2024-01-28 13:49:40+00:00,0.4915254237288136
**An error occurred. Report sent to admins**,6156985820,2024-01-28 13:45:42+00:00,0.4583333333333333
"This is Zionism.

@ME_Corridors
@Al_Qassam_Toast",169657243,2024-01-28 13:44:47+00:00,0.5
"Arguing with Matan Khodrov, this cockroach is not happy right now 🇮🇱🐖

__Matan Khodrov is a chief economic commentator at Israel's Channel 10 News__",-1001666243069,2024-01-28 13:38:36+00:00,0.5384615384615384
"**#PressCoverage**** 💬

The name had sparked great Israeli outrage.. Jordanian sources: ""Removing the name {October 7} from a restaurant in Kirk""

⚡️⚡️ Don't Stop talking about Palestine 🇵🇸 and Yemen 🇾🇪

🔻 ****@MuslimResistance****
🔻****@MuslimResistanceGC****
🔻 ****@RedArrowResistance**",5888626295,2024-01-28 13:35:04+00:00,0.5
"⚡Opposition leader in the occupation entity, Yair Lapid, calls for a vote on a draft law to topple Netanyahu's government tomorrow.

@AIQUDSNOW
@BUBAIDATALKS",-1002129709757,2024-01-28 13:34:36+00:00,0.4827586206896552
He could have worded it better,-1002129709757,2024-01-28 13:33:05+00:00,0.5833333333333334
